date,stipe,bulb,blade,ho_fa,single,group,subst,sub2,cosp1,cosp2,cosp3,notes
5/8/2018,8.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,3.5,nd,nd,nd,0,1,Ls,none,none,none,none,Cluster 3.5-56
5/8/2018,8,nd,nd,nd,0,1,Ls,none,none,none,none,Bifurcated stipe
5/8/2018,9,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,56,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,20,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,14,nd,nd,nd,1,0,Ba,none,none,none,none,
5/8/2018,40.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,9,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,10,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,8,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,9.5,nd,nd,nd,1,0,Ls,none,none,none,none,
5/8/2018,12,nd,nd,nd,1,0,U,none,Ls,none,none,
5/8/2018,42,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,10.5,nd,nd,nd,0,1,Ls,none,Am,none,none,Cluster 10.5-24
5/8/2018,12.5,nd,nd,nd,0,1,Ls,none,Am,none,none,
5/8/2018,13,nd,nd,nd,0,1,Ls,none,Am,none,none,
5/8/2018,24,nd,nd,nd,0,1,Ls,none,Am,none,none,
5/8/2018,5.5,nd,nd,nd,0,1,U,none,none,none,none,Cluster 5.5-11.5
5/8/2018,11.5,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,10.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,9,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,5.5,nd,nd,nd,0,1,U,none,none,none,none,Cluster 5.5-27
5/8/2018,6,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,12,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,27,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,14.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,6,nd,nd,nd,0,1,U,none,none,none,none,Cluster 6-16.5
5/8/2018,16.5,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,20,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,15.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,14,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,11.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,10,nd,nd,nd,1,0,Ls,none,Ls,none,none,
5/8/2018,9.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,11.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,11,nd,nd,nd,0,1,U,none,none,none,none,Cluster 11-18.5
5/8/2018,17,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,18.5,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,9.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,71,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,19,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,106,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,39,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,18.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,8,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,1,0,Ls,none,none,none,none,
5/8/2018,18,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,10.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,0,1,U,none,none,none,none,Cluster 7.5-13.5
5/8/2013,13.5,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,9.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,13.5,nd,nd,nd,1,0,Ls,none,Ls,none,none,
5/8/2018,14.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,7,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,9.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,10.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,8,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,12,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,15.5,nd,nd,nd,1,0,Ba,none,none,none,none,
5/8/2018,11.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,24,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,8,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,10,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,9,nd,nd,nd,1,0,Ls,none,none,none,none,
5/8/2018,15,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,13,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,6,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,4,nd,nd,nd,0,1,U,none,none,none,none,Cluster 4-10
5/8/2018,10,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,6,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,12,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,8.5,nd,nd,nd,1,0,Ls,none,Ls,none,none,
5/8/2018,42,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,21.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,30,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,11.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,71.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,60,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,30.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,5.5,nd,nd,nd,0,1,Ba,none,Ls ,Dl,none,Cluster 5.5-11.5
5/8/2018,9.5,nd,nd,nd,0,1,Ba,none,Ls ,Dl,none,
5/8/2018,11.5,nd,nd,nd,0,1,Ba,none,Ls ,Dl,none,
5/8/2018,13,nd,nd,nd,1,0,U,none,Ls ,none,none,
5/8/2018,16.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,23.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,23,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,8,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,23,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,2,nd,nd,nd,0,1,Ls,none,none,none,none,Cluster 2-8.5
5/8/2018,3.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,8.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,26,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,7,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,11,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,48.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,1,0,Ls,none,Ls,none,none,
5/8/2018,11.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,8.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,1,0,Ls,none,none,none,none,
5/8/2018,18,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,3.5,nd,nd,nd,0,1,U,none,none,none,none,Cluster 3.5-9.5
5/8/2018,6.5,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,9.5,nd,nd,nd,0,1,U,none,none,none,none,
5/8/2018,6,nd,nd,nd,1,0,Ls,none,none,none,none,
5/8/2018,16.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,12.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,13,nd,nd,nd,1,0,Bs,none,none,none,none,
5/8/2018,12,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,26.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,10,nd,nd,nd,1,0,U,none,none,none,none,
5/8/2018,3,nd,nd,nd,0,1,Ls,none,none,none,none,Cluster 3-10
5/8/2018,4,nd,nd,nd,0,1,Ls,none,none,none,none,on living Ls
5/8/2018,4,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,4.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,5.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,5.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,5.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,7,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,7,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,7,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,7,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,7.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,8,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,8.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,8.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,8.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,8.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,9,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,9,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,9,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,9.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,9.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,10,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,3,nd,nd,nd,0,1,Ls,none,none,none,none,Cluster 3-28.5
5/8/2018,3,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,3.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,4,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,4.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,6.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,12,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,12.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,18.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/8/2018,28.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/9/2018,6,nd,nd,nd,0,1,Ls,none,none,none,none,Cluster 6-14
5/9/2018,14,nd,nd,nd,0,1,Ls,none,none,none,none,on holdfast of Ls
5/9/2018,43.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,69,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,15,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,13,nd,nd,nd,0,1,Ls,none,none,none,none,Cluster 13-19.5 
5/9/2018,19.5,nd,nd,nd,0,1,LS,none,none,none,none,
5/9/2018,11.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,8.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,13.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,73.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,3.5,nd,nd,nd,0,1,Ls,none,Am,none,none,Cluster 3.5-5
5/9/2018,5,nd,nd,nd,0,1,Ls,none,Am,none,none,Bifurcated stipe
5/9/2018,14,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,17.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,10.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,21,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,4.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,7.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,7,nd,nd,nd,1,0,U,none,Ls,none,none,
5/9/2018,8,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,6,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,7,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,11.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,11.5,nd,nd,nd,1,0,Ls,none,Ls,none,none,
5/9/2018,9,nd,nd,nd,1,0,Ba,none,none,none,none,
5/9/2018,11,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,11,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,18.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,5,nd,nd,nd,0,1,U,none,none,none,none,Cluster 5-9.5
5/9/2018,9.5,nd,nd,nd,0,1,U,none,none,none,none,
5/9/2018,7,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,10.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,9,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,9,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,8.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,10.5,nd,nd,nd,1,0,U,none,none,none,none,
5/9/2018,10,nd,nd,nd,1,0,U,none,none,none,none,
5/10/2018,17.5,nd,nd,nd,1,0,Ba,none,Hm,none,none,
5/10/2018,8,nd,nd,nd,1,0,Ba,none,none,none,none,
5/10/2018,9.5,nd,nd,nd,1,0,Ba,none,Hy,none,none,
5/10/2018,7,nd,nd,nd,1,0,U,none,none,none,none,
5/10/2018,13,nd,nd,nd,1,0,U,none,none,none,none,
5/10/2018,10,nd,nd,nd,1,0,U,none,none,none,none,
5/10/2018,11,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,7.5,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,21.5,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,8,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,12,nd,nd,nd,0,1,Ls,none,none,none,none,Cluster 12-40
5/11/2018,40,nd,nd,nd,0,1,Ls,none,none,none,none,
5/11/2018,4,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,8.5,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,12,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,14.5,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,50,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,12.5,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,70,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,9,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,12.5,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,12.5,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,12,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,38.5,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,15,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,19,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,16.5,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,9.5,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,9,nd,nd,nd,1,0,Ba,none,Ls,none,none,
5/11/2018,27,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,6,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,14,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,7.5,nd,nd,nd,1,0,My ,Ba,none,none,none,
5/11/2018,9,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,12,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,15.5,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,7.5,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,9,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,12,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,15.5,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,7.5,nd,nd,nd,1,0,My,Ba,Ls,Ll,none,
5/11/2018,30,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,16,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,9,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,3.5,nd,nd,nd,0,1,Ba,none,Ls,none,none,Cluster 3.5-10
5/11/2018,10,nd,nd,nd,0,1,Ba,none,Ls,none,none,
5/11/2018,31,nd,nd,nd,1,0,U,none,Hm,none,none,
5/11/2018,28.5,nd,nd,nd,1,0,U,none,Dl,none,none,
5/11/2018,9,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,8,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,12,nd,nd,nd,0,1,My,Ba,none,none,none,Cluster12-15
5/11/2018,15,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,3.5,nd,nd,nd,0,1,My ,Ba,none,none,none,Cluster 3.5-10.5
5/11/2018,10.5,nd,nd,nd,0,1,MY,Ba,none,none,none,
5/11/2018,11.5,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,6,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,23.5,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,20.5,nd,nd,nd,0,1,My,none,Ms,Dl,none,Cluster 20.5-65
5/11/2018,22.5,nd,nd,nd,0,1,My,none,Ms,Dl,none,
5/11/2018,65,nd,nd,nd,0,1,My,none,Ms,Dl,none,
5/11/2018,25,nd,nd,nd,1,0,Ls,none,Dl,none,none,
5/11/2018,16,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,20.5,nd,nd,nd,1,0,My ,Ba,none,none,none,
5/11/2018,19.5,nd,nd,nd,1,0,My,Ba,Ls,none,none,
5/11/2018,8,nd,nd,nd,0,1,My ,Ba,none,none,none,Cluster 8-18.5
5/11/2018,18.5,nd,nd,nd,0,1,My ,Ba,none,none,none,
5/11/2018,9.5,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,27,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,10.5,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,10,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,16.5,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,16,nd,nd,nd,1,0,My ,Ba,Pl,none,none,
5/11/2018,15,nd,nd,nd,0,1,My,Ba,none,none,none,Cluster 15-19.5
5/11/2018,19.5,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,1.5,nd,nd,nd,0,1,Ba,none,none,none,none,Cluster 1.5-13.5
5/11/2018,3.5,nd,nd,nd,0,1,Ba,none,none,none,none,
5/11/2018,13.5,nd,nd,nd,0,1,Ba,none,none,none,none,
5/11/2018,31,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,10,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,21.5,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,14.5,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,14,nd,nd,nd,1,0,My ,Ba,none,none,none,
5/11/2018,9,nd,nd,nd,1,0,My ,Ba,none,none,none,
5/11/2018,1.5,nd,nd,nd,1,0,My,Ba,none,none,none,Cluster 1.5-6.5
5/11/2018,6.5,nd,nd,nd,1,0,My ,Ba,none,none,none,
5/11/2018,21.5,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,7,nd,nd,nd,1,0,Ba,none,none,none,none,
5/11/2018,80,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,10,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,15,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,12,nd,nd,nd,1,0,My ,Ba,none,none,none,
5/11/2018,11.5,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,6,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,8,nd,nd,nd,1,0,Ba,none,Dl,none,none,
5/11/2018,13,nd,nd,nd,1,0,My,Ba,none,none,none,
5/11/2018,15,nd,nd,nd,1,0,My,none,none,none,none,
5/11/2018,63,nd,nd,nd,1,0,My,Ba,Hf,none,none,
5/11/2018,10,nd,nd,nd,0,1,My,Ba,none,none,none,Cluster 10-22
5/11/2018,22,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,3.5,nd,nd,nd,0,1,U,none,none,none,none,Cluster 3.5-22
5/11/2018,22,nd,nd,nd,0,1,U,none,none,none,none,
5/11/2018,11.5,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,9,nd,nd,nd,0,1,My,Ba,none,none,none,Cluster 9-18
5/11/2018,14,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,18,nd,nd,nd,0,1,My,Ba,none,none,none,
5/11/2018,14,nd,nd,nd,1,0,U,none,none,none,none,
5/11/2018,8,nd,nd,nd,0,1,Ba,none,Ls,Hf,none,Cluster 8-52
5/11/2018,12,nd,nd,nd,0,1,Ba,none,Ls,Hf,none,
5/11/2018,25.5,nd,nd,nd,0,1,Ba,none,Ls,Hf,none,
5/11/2018,27.5,nd,nd,nd,0,1,Ba,none,Ls,Hf,none,
5/11/2018,51,nd,nd,nd,0,1,Ba,none,Ls,Hf,none,
5/11/2018,52,nd,nd,nd,0,1,Ba,none,Ls,Hf,none,
5/11/2018,35.5,nd,nd,nd,0,1,U,none,none,none,none,Cluster 35.5-165
5/11/2018,101.5,nd,nd,nd,0,1,U,none,none,none,none,
5/11/2018,165,nd,nd,nd,0,1,U,none,none,none,none,
5/12/2018,19.5,nd,nd,nd,1,0,Ba,none,Ls,none,none,
5/12/2018,21,nd,nd,nd,1,0,My,none,none,none,none,
5/12/2018,28,nd,nd,nd,1,0,U,none,none,none,none,
5/12/2018,19.5,nd,nd,nd,1,0,U,none,none,none,none,
5/12/2018,15.5,nd,nd,nd,1,0,U,none,none,none,none,
5/12/2018,24.5,nd,nd,nd,1,0,U,none,none,none,none,
5/12/2018,11,nd,nd,nd,1,0,My,none,none,none,none,
5/12/2018,35.5,nd,nd,nd,1,0,U,none,none,none,none,
5/12/2018,22.5,nd,nd,nd,1,0,U,none,none,none,none,
5/12/2018,30.5,nd,nd,nd,1,0,Ba,none,none,none,none,
5/12/2018,24.5,nd,nd,nd,,,My,Ba,none,none,none,
5/12/2018,6,nd,nd,nd,0,1,Ba,none,none,none,none,Cluster 6-18.5
5/12/2018,8,nd,nd,nd,0,1,Ba,none,none,none,none,
5/12/2018,18.5,nd,nd,nd,0,1,Ba,none,none,none,none,
5/12/2018,41,nd,nd,nd,0,1,Ba,none,Am,none,none,Cluster 41-72
5/12/2018,72,nd,nd,nd,0,1,Ba,none,Am,none,none,
5/14/2018,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5/15/2018,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"See Out of Survey, Sunset Bay"
5/16/2018,46,nd,nd,nd,1,0,My,none,none,none,none,
5/16/2018,97,nd,nd,nd,1,0,U,none,Cf,none,none,
5/16/2018,5.5,nd,nd,nd,0,1,Ls,none,none,none,none,Cluster 5.5-20
5/16/2018,5.5,nd,nd,nd,0,1,Ls,none,none,none,none,
5/16/2018,6,nd,nd,nd,0,1,Ls,none,none,none,none,
5/16/2018,20,nd,nd,nd,0,1,Ls,none,none,none,none,
5/16/2018,10,nd,nd,nd,0,1,U,none,Ls,Hm,none,Cluster 10-15
5/16/2018,15,nd,nd,nd,0,1,U,none,Ls,Hm,none,
5/16/2018,35,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,20.5,nd,nd,nd,0,1,My,none,Dl,none,none,Cluster 20.5-38
5/16/2018,38,nd,nd,nd,0,1,My,none,Dl,none,none,
5/16/2018,35,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,32,nd,nd,nd,1,0,My,none,none,none,none,
5/16/2018,178.5,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,46,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,84.5,nd,nd,nd,1,0,My,none,none,none,none,
5/16/2018,66,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,38,nd,nd,nd,1,0,My,none,none,none,none,
5/16/2018,2.5,nd,nd,nd,0,1,U,none,none,none,none,Cluster 2.5-13
5/16/2018,8.5,nd,nd,nd,0,1,U,none,none,none,none,
5/16/2018,13,nd,nd,nd,0,1,U,none,none,none,none,
5/16/2018,14,nd,nd,nd,1,0,Ba,none,none,none,none,
5/16/2018,22,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,40,nd,nd,nd,1,0,My,none,none,none,none,
5/16/2018,60.5,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,54,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,130,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,9.5,nd,nd,nd,1,0,Ba,none,none,none,none,
5/16/2018,40,nd,nd,nd,1,0,U,none,Cf,none,none,
5/16/2018,26,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,135,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,44.5,nd,nd,nd,0,1,U,none,none,none,none,Cluster 44.5-89
5/16/2018,89,nd,nd,nd,0,1,U,none,none,none,none,
5/16/2018,9.5,nd,nd,nd,0,1,Ba,none,none,none,none,Cluster 9.5-31
5/16/2018,31,nd,nd,nd,0,1,Ba,none,none,none,none,
5/16/2018,36.5,nd,nd,nd,0,1,U,none,Hf,none,none,Cluster 36.5-78
5/16/2018,78,nd,nd,nd,0,1,U,none,Hf,none,none,
5/16/2018,133.5,nd,nd,nd,1,0,U,none,none,none,none,
5/16/2018,117,nd,nd,nd,1,0,My,none,none,none,none,
